ID,n_adults,n_children,meal_plan,car_parking_space,room_type,lead_time,year,month,date,avg_room_price
INN20719,3,0,Meal Plan 1,0,Room_Type 1,18,2018,12,30,93.67
INN20720,2,0,Meal Plan 1,0,Room_Type 4,53,2018,8,6,149.4
INN20721,1,0,Meal Plan 1,0,Room_Type 1,131,2018,6,19,115.94
INN20722,3,0,Meal Plan 1,0,Room_Type 4,93,2018,11,3,122.4
INN20723,2,0,Meal Plan 1,0,Room_Type 1,15,2018,9,12,99
INN20724,1,0,Meal Plan 1,0,Room_Type 1,45,2018,11,20,86.4
INN20725,1,0,Meal Plan 2,0,Room_Type 1,39,2017,8,14,87
INN20726,2,0,Meal Plan 1,0,Room_Type 1,132,2018,7,1,72.25
INN20727,2,1,Meal Plan 1,0,Room_Type 1,154,2018,7,1,112.5
INN20728,2,2,Meal Plan 1,0,Room_Type 6,56,2018,3,20,180
INN20729,2,0,Meal Plan 1,0,Room_Type 1,81,2018,3,25,65
INN20730,2,0,Not Selected,0,Room_Type 1,1,2017,8,10,96
INN20731,2,0,Meal Plan 1,0,Room_Type 1,245,2018,6,17,75
INN20732,2,2,Meal Plan 2,0,Room_Type 6,26,2018,10,1,294
INN20733,2,0,Meal Plan 1,0,Room_Type 1,193,2018,6,20,120
INN20734,2,0,Not Selected,0,Room_Type 1,198,2018,7,31,62.18
INN20735,2,0,Meal Plan 1,0,Room_Type 4,56,2018,5,3,0
INN20736,2,0,Not Selected,0,Room_Type 1,30,2018,11,29,83.8
INN20737,2,0,Meal Plan 1,0,Room_Type 4,161,2018,6,21,123.46
INN20738,2,0,Meal Plan 1,0,Room_Type 1,4,2018,1,25,64
INN20739,2,0,Meal Plan 1,0,Room_Type 4,97,2017,12,29,60.5
INN20740,1,0,Meal Plan 1,0,Room_Type 1,1,2018,1,14,67.22
INN20741,2,0,Meal Plan 1,0,Room_Type 1,54,2018,10,16,81
INN20742,2,0,Not Selected,0,Room_Type 1,140,2018,7,17,94.5
INN20743,2,0,Meal Plan 1,0,Room_Type 4,6,2018,6,10,144.57
INN20744,1,0,Meal Plan 1,0,Room_Type 4,84,2018,9,9,149.4
INN20745,2,0,Meal Plan 1,0,Room_Type 1,105,2018,4,6,75
INN20746,1,0,Meal Plan 1,0,Room_Type 1,3,2018,6,10,120
INN20747,3,0,Meal Plan 1,0,Room_Type 4,82,2018,6,9,129.59
INN20748,1,0,Meal Plan 1,0,Room_Type 1,57,2018,9,16,75
INN20749,2,0,Meal Plan 1,0,Room_Type 1,148,2018,5,5,105.3
INN20750,2,0,Meal Plan 1,0,Room_Type 1,198,2018,9,9,90
INN20751,2,0,Meal Plan 1,0,Room_Type 1,187,2018,10,10,78.41
INN20752,2,0,Not Selected,0,Room_Type 1,3,2017,12,26,75
INN20753,2,0,Meal Plan 1,0,Room_Type 1,72,2018,4,12,105.3
INN20754,1,0,Meal Plan 1,0,Room_Type 1,24,2018,9,12,108
INN20755,2,0,Not Selected,0,Room_Type 1,50,2018,5,19,85
INN20756,1,0,Meal Plan 1,0,Room_Type 1,209,2018,11,6,152.1
INN20757,2,0,Meal Plan 1,0,Room_Type 1,0,2017,9,8,102.4
INN20758,1,0,Meal Plan 1,0,Room_Type 1,34,2018,11,14,74.8
INN20759,2,0,Meal Plan 1,0,Room_Type 1,29,2018,10,5,152
INN20760,2,0,Meal Plan 1,0,Room_Type 1,63,2018,9,3,109.8
INN20761,2,0,Meal Plan 1,0,Room_Type 1,51,2018,3,29,90.9
INN20762,2,0,Not Selected,0,Room_Type 1,1,2018,7,11,87.82
INN20763,2,0,Meal Plan 2,0,Room_Type 1,150,2018,6,16,90
INN20764,2,0,Meal Plan 1,0,Room_Type 4,40,2017,10,26,85.59
INN20765,2,0,Meal Plan 1,0,Room_Type 1,65,2018,3,23,0
INN20766,2,0,Meal Plan 1,0,Room_Type 1,91,2018,7,23,105.3
INN20767,1,0,Not Selected,0,Room_Type 1,21,2018,11,24,88
INN20768,2,0,Meal Plan 1,0,Room_Type 4,19,2018,6,12,126
INN20769,2,0,Meal Plan 1,0,Room_Type 1,177,2018,6,3,100
INN20770,2,0,Meal Plan 1,0,Room_Type 1,17,2018,6,30,151
INN20771,2,0,Meal Plan 1,0,Room_Type 4,5,2017,11,2,105
INN20772,2,0,Not Selected,0,Room_Type 1,40,2018,11,7,135.33
INN20773,2,0,Meal Plan 1,0,Room_Type 1,90,2018,4,15,96.3
INN20774,1,0,Meal Plan 1,0,Room_Type 1,15,2018,2,18,86
INN20775,1,0,Meal Plan 1,0,Room_Type 1,33,2018,11,7,197
INN20776,2,0,Meal Plan 2,0,Room_Type 4,79,2018,9,15,183.6
INN20777,1,0,Meal Plan 1,0,Room_Type 1,83,2018,6,27,104.4
INN20778,3,0,Meal Plan 1,0,Room_Type 1,72,2018,5,13,159.3
INN20779,2,0,Meal Plan 1,0,Room_Type 1,228,2018,10,5,102.85
INN20780,1,0,Meal Plan 1,0,Room_Type 1,85,2018,12,3,98
INN20781,2,0,Meal Plan 1,0,Room_Type 1,27,2017,9,30,108
INN20782,3,0,Meal Plan 1,0,Room_Type 4,176,2018,8,9,137.7
INN20783,2,0,Meal Plan 1,0,Room_Type 1,77,2017,12,31,100.97
INN20784,1,0,Meal Plan 1,0,Room_Type 4,75,2018,3,22,108.45
INN20785,3,0,Meal Plan 1,0,Room_Type 4,53,2018,5,6,159.3
INN20786,2,0,Meal Plan 1,0,Room_Type 1,116,2018,5,12,111.92
INN20787,2,0,Meal Plan 2,0,Room_Type 1,346,2018,9,13,115
INN20788,2,0,Meal Plan 1,0,Room_Type 2,0,2017,11,28,77.25
INN20789,2,0,Meal Plan 1,0,Room_Type 4,21,2017,11,3,46.67
INN20790,2,0,Meal Plan 1,0,Room_Type 1,107,2017,8,9,63.75
INN20791,2,0,Meal Plan 1,0,Room_Type 4,15,2018,6,21,142.67
INN20792,2,0,Meal Plan 1,0,Room_Type 1,117,2018,7,8,116.05
INN20793,1,2,Meal Plan 1,1,Room_Type 1,3,2017,8,11,107
INN20794,2,0,Not Selected,0,Room_Type 1,11,2018,9,5,119
INN20795,2,0,Meal Plan 1,0,Room_Type 1,85,2018,7,5,86.36
INN20796,2,0,Not Selected,0,Room_Type 1,33,2018,6,20,89.1
INN20797,0,3,Meal Plan 2,0,Room_Type 1,197,2018,12,21,43.8
INN20798,2,0,Meal Plan 1,0,Room_Type 1,305,2018,11,4,89
INN20799,3,0,Meal Plan 1,1,Room_Type 4,38,2018,7,19,159.3
INN20800,1,0,Meal Plan 1,0,Room_Type 1,2,2018,3,2,65
INN20801,2,0,Meal Plan 1,0,Room_Type 1,48,2018,11,10,75
INN20802,2,0,Meal Plan 1,0,Room_Type 1,54,2018,3,16,83.73
INN20803,2,0,Not Selected,0,Room_Type 1,47,2018,7,3,107.1
INN20804,2,0,Meal Plan 2,0,Room_Type 1,34,2017,10,19,105.12
INN20805,1,0,Meal Plan 1,0,Room_Type 1,13,2018,4,4,96
INN20806,2,3,Meal Plan 2,0,Room_Type 6,59,2018,12,13,196.35
INN20807,2,0,Meal Plan 1,0,Room_Type 1,20,2018,7,28,122.6
INN20808,2,0,Meal Plan 1,0,Room_Type 1,36,2018,4,2,117.9
INN20809,2,0,Meal Plan 1,0,Room_Type 1,34,2018,2,24,89.7
INN20810,2,0,Meal Plan 1,0,Room_Type 1,45,2017,9,3,94.5
INN20811,2,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,109
INN20812,2,1,Meal Plan 1,0,Room_Type 1,149,2018,8,3,119
INN20813,2,0,Meal Plan 1,0,Room_Type 1,113,2018,4,25,96.3
INN20814,2,0,Meal Plan 1,0,Room_Type 1,31,2018,5,8,97.71
INN20815,2,0,Meal Plan 1,0,Room_Type 4,44,2018,9,18,149.4
INN20816,2,0,Meal Plan 1,0,Room_Type 1,7,2018,8,4,151
INN20817,2,0,Meal Plan 1,0,Room_Type 4,130,2018,10,29,104.4
INN20818,3,0,Meal Plan 2,0,Room_Type 1,136,2018,7,13,178.5
INN20819,2,0,Meal Plan 1,0,Room_Type 1,6,2018,5,23,100.87
INN20820,2,0,Meal Plan 1,0,Room_Type 1,143,2018,9,5,126.9
INN20821,1,0,Meal Plan 1,0,Room_Type 5,255,2018,11,7,106
INN20822,2,0,Meal Plan 1,1,Room_Type 1,154,2018,8,24,114.3
INN20823,1,0,Meal Plan 1,0,Room_Type 1,133,2018,3,11,74.67
INN20824,1,0,Meal Plan 1,0,Room_Type 1,163,2018,6,5,100
INN20825,1,0,Meal Plan 1,0,Room_Type 1,60,2017,10,9,62.18
INN20826,1,0,Meal Plan 1,0,Room_Type 1,116,2018,2,28,90.38
INN20827,1,0,Meal Plan 1,0,Room_Type 1,192,2018,6,24,95
INN20828,2,0,Not Selected,0,Room_Type 1,9,2017,12,18,85
INN20829,1,0,Meal Plan 1,0,Room_Type 1,18,2018,9,23,159
INN20830,2,0,Not Selected,0,Room_Type 1,3,2018,2,14,81
INN20831,2,0,Meal Plan 1,1,Room_Type 1,11,2018,9,5,148
INN20832,3,0,Meal Plan 1,0,Room_Type 4,116,2018,8,22,150.3
INN20833,3,0,Meal Plan 1,0,Room_Type 4,124,2018,8,8,146.7
INN20834,1,0,Meal Plan 1,0,Room_Type 1,3,2017,9,28,65
INN20835,1,0,Meal Plan 1,0,Room_Type 1,4,2017,10,4,0
INN20836,1,0,Meal Plan 1,0,Room_Type 1,76,2017,9,17,80.75
INN20837,2,0,Meal Plan 1,0,Room_Type 1,180,2018,8,28,96.3
INN20838,1,0,Meal Plan 1,0,Room_Type 1,71,2018,6,14,120
INN20839,2,0,Meal Plan 1,0,Room_Type 1,269,2018,10,10,102.51
INN20840,1,0,Meal Plan 1,0,Room_Type 1,29,2018,11,22,75
INN20841,2,1,Meal Plan 1,0,Room_Type 1,57,2018,4,1,108.9
INN20842,2,0,Meal Plan 1,0,Room_Type 1,21,2018,2,23,87
INN20843,2,0,Not Selected,0,Room_Type 1,0,2018,9,29,170
INN20844,2,0,Meal Plan 1,0,Room_Type 1,83,2018,5,1,75
INN20845,1,0,Meal Plan 1,0,Room_Type 1,22,2017,9,18,114
INN20846,2,0,Meal Plan 1,0,Room_Type 1,301,2018,11,18,52
INN20847,2,0,Not Selected,0,Room_Type 1,81,2018,9,3,125.1
INN20848,1,0,Meal Plan 1,0,Room_Type 1,80,2018,9,4,85
INN20849,2,0,Meal Plan 1,0,Room_Type 1,207,2018,10,4,108.9
INN20850,2,0,Not Selected,0,Room_Type 1,17,2018,1,23,69.5
INN20851,2,1,Meal Plan 1,0,Room_Type 1,173,2018,7,31,114.75
INN20852,3,0,Meal Plan 1,0,Room_Type 1,22,2018,9,13,124
INN20853,1,0,Meal Plan 1,0,Room_Type 1,113,2018,5,31,100
INN20854,2,0,Meal Plan 1,0,Room_Type 1,66,2017,10,9,75
INN20855,1,0,Meal Plan 1,0,Room_Type 4,25,2018,6,12,126
INN20856,3,0,Meal Plan 1,0,Room_Type 4,165,2018,9,2,150.45
INN20857,2,0,Meal Plan 1,0,Room_Type 1,134,2018,4,29,96.3
INN20858,2,0,Meal Plan 1,0,Room_Type 1,205,2018,7,22,90.95
INN20859,2,1,Meal Plan 1,0,Room_Type 1,74,2018,11,4,109.8
INN20860,2,0,Meal Plan 1,0,Room_Type 4,32,2018,10,7,121.27
INN20861,2,0,Meal Plan 1,0,Room_Type 1,93,2018,6,20,126.9
INN20862,2,0,Meal Plan 1,0,Room_Type 1,31,2018,2,7,78.3
INN20863,3,0,Meal Plan 1,0,Room_Type 1,46,2018,11,19,128.6
INN20864,2,0,Meal Plan 1,0,Room_Type 1,322,2018,5,19,80
INN20865,2,2,Meal Plan 1,0,Room_Type 6,8,2018,9,24,259
INN20866,1,0,Meal Plan 1,0,Room_Type 5,150,2018,7,25,106
INN20867,2,0,Meal Plan 1,0,Room_Type 1,81,2018,7,16,96
INN20868,2,0,Not Selected,0,Room_Type 1,0,2018,2,24,85
INN20869,2,1,Meal Plan 2,0,Room_Type 1,63,2018,9,2,177.75
INN20870,2,0,Meal Plan 1,0,Room_Type 2,88,2018,5,29,112.01
INN20871,2,0,Meal Plan 1,0,Room_Type 1,91,2018,9,30,80
INN20872,2,0,Not Selected,0,Room_Type 1,6,2018,12,28,104.2
INN20873,2,0,Meal Plan 1,0,Room_Type 1,306,2018,8,14,104.4
INN20874,2,0,Meal Plan 1,0,Room_Type 1,121,2018,4,1,71
INN20875,2,1,Meal Plan 1,0,Room_Type 1,13,2018,11,14,125
INN20876,2,0,Meal Plan 1,1,Room_Type 1,83,2018,4,25,105.3
INN20877,2,0,Meal Plan 1,0,Room_Type 1,246,2018,10,13,114.75
INN20878,2,0,Meal Plan 1,0,Room_Type 1,4,2018,2,7,87
INN20879,3,0,Meal Plan 1,0,Room_Type 1,150,2018,7,8,96.9
INN20880,2,1,Meal Plan 1,0,Room_Type 4,66,2017,11,17,81.9
INN20881,2,0,Meal Plan 1,0,Room_Type 1,3,2018,5,22,0
INN20882,3,0,Meal Plan 1,0,Room_Type 4,283,2018,12,23,110.7
INN20883,2,0,Meal Plan 1,0,Room_Type 1,26,2018,12,14,88.4
INN20884,2,1,Not Selected,0,Room_Type 1,170,2018,7,28,86.24
INN20885,1,0,Meal Plan 1,0,Room_Type 1,4,2018,11,29,79
INN20886,1,0,Meal Plan 1,0,Room_Type 1,1,2018,4,7,101
INN20887,2,0,Not Selected,0,Room_Type 1,35,2018,9,1,99
INN20888,2,0,Meal Plan 1,0,Room_Type 4,99,2018,4,10,93.78
INN20889,2,0,Meal Plan 1,0,Room_Type 1,314,2018,10,12,75
INN20890,1,0,Meal Plan 1,0,Room_Type 4,108,2018,6,26,86.4
INN20891,2,0,Meal Plan 1,0,Room_Type 1,21,2017,9,10,65.55
INN20892,2,0,Meal Plan 1,0,Room_Type 1,46,2018,9,5,102
INN20893,2,1,Meal Plan 1,0,Room_Type 1,40,2018,9,27,136.89
INN20894,1,0,Meal Plan 1,0,Room_Type 1,15,2018,2,19,80
INN20895,2,0,Meal Plan 1,1,Room_Type 1,5,2017,11,10,104
INN20896,2,0,Not Selected,0,Room_Type 1,117,2018,6,28,79.69
INN20897,2,0,Meal Plan 1,1,Room_Type 1,55,2018,11,13,102.6
INN20898,2,0,Meal Plan 1,0,Room_Type 5,166,2018,11,1,130
INN20899,2,0,Meal Plan 1,0,Room_Type 4,64,2018,4,23,118.8
INN20900,2,2,Meal Plan 1,0,Room_Type 6,70,2018,10,20,227.9
INN20901,2,1,Meal Plan 2,0,Room_Type 1,173,2018,7,25,365
INN20902,1,0,Meal Plan 2,0,Room_Type 1,100,2018,9,28,110
INN20903,2,0,Meal Plan 2,0,Room_Type 1,39,2017,8,14,109
INN20904,1,0,Meal Plan 1,0,Room_Type 1,4,2017,9,14,120
INN20905,3,0,Meal Plan 1,0,Room_Type 1,141,2018,7,16,137.7
INN20906,2,0,Meal Plan 1,0,Room_Type 1,20,2018,4,3,95
INN20907,2,0,Meal Plan 2,0,Room_Type 1,55,2018,4,6,104
INN20908,2,0,Meal Plan 1,0,Room_Type 1,18,2017,9,5,80.85
INN20909,2,0,Meal Plan 2,0,Room_Type 1,74,2017,9,18,109
INN20910,2,0,Meal Plan 1,0,Room_Type 4,5,2018,1,15,88.12
INN20911,2,2,Meal Plan 1,0,Room_Type 6,31,2018,2,26,152.1
INN20912,2,0,Not Selected,0,Room_Type 1,7,2018,11,15,79.14
INN20913,2,0,Meal Plan 1,0,Room_Type 1,81,2018,3,25,65
INN20914,2,0,Meal Plan 1,0,Room_Type 1,304,2018,11,3,89
INN20915,2,0,Not Selected,0,Room_Type 1,31,2018,8,30,99
INN20916,1,0,Meal Plan 1,0,Room_Type 1,86,2017,9,24,87.5
INN20917,2,0,Meal Plan 1,0,Room_Type 1,28,2018,5,19,100
INN20918,2,0,Meal Plan 1,0,Room_Type 1,62,2018,4,25,109.68
INN20919,1,0,Meal Plan 2,0,Room_Type 1,377,2018,10,14,90
INN20920,3,0,Meal Plan 1,0,Room_Type 4,172,2018,8,11,137.7
INN20921,2,0,Meal Plan 1,0,Room_Type 1,55,2018,4,6,80
INN20922,2,0,Not Selected,0,Room_Type 1,58,2017,10,30,66.53
INN20923,2,0,Meal Plan 1,0,Room_Type 4,13,2018,9,12,134
INN20924,2,0,Meal Plan 1,0,Room_Type 1,9,2017,12,10,75
INN20925,2,0,Meal Plan 1,0,Room_Type 1,205,2018,5,29,90
INN20926,2,0,Meal Plan 2,0,Room_Type 1,39,2017,8,14,101.5
INN20927,2,0,Meal Plan 1,0,Room_Type 1,176,2018,10,7,108.9
INN20928,2,0,Meal Plan 1,0,Room_Type 1,106,2018,7,8,72.25
INN20929,2,0,Not Selected,0,Room_Type 1,6,2018,3,11,97
INN20930,1,0,Meal Plan 1,0,Room_Type 1,7,2018,12,13,79
INN20931,2,0,Meal Plan 1,0,Room_Type 1,109,2018,7,9,114.3
INN20932,2,0,Meal Plan 1,0,Room_Type 1,9,2018,1,4,89
INN20933,2,0,Meal Plan 1,0,Room_Type 1,85,2018,5,16,119.85
INN20934,3,0,Meal Plan 1,0,Room_Type 1,162,2018,8,14,146.7
INN20935,2,0,Meal Plan 1,0,Room_Type 1,75,2018,9,26,135.9
INN20936,1,0,Meal Plan 1,0,Room_Type 1,3,2018,12,19,70
INN20937,3,0,Meal Plan 1,0,Room_Type 4,25,2018,2,26,106.88
INN20938,2,0,Meal Plan 1,0,Room_Type 1,70,2018,8,31,80.75
INN20939,1,0,Meal Plan 1,0,Room_Type 1,13,2018,12,5,96
INN20940,2,0,Meal Plan 1,0,Room_Type 1,2,2018,3,14,0
INN20941,2,2,Meal Plan 1,0,Room_Type 6,27,2018,9,29,234
INN20942,3,0,Meal Plan 1,0,Room_Type 1,159,2018,8,3,130.05
INN20943,2,0,Meal Plan 1,0,Room_Type 1,141,2018,6,15,128.85
INN20944,2,0,Meal Plan 1,0,Room_Type 1,25,2018,10,27,130
INN20945,2,0,Meal Plan 1,0,Room_Type 4,50,2017,11,13,60
INN20946,2,0,Meal Plan 1,0,Room_Type 1,273,2018,5,13,95
INN20947,2,0,Meal Plan 1,0,Room_Type 1,77,2018,6,22,110
INN20948,2,0,Meal Plan 1,0,Room_Type 1,285,2018,7,21,95.4
INN20949,3,0,Meal Plan 1,0,Room_Type 4,88,2018,12,6,140
INN20950,2,0,Meal Plan 1,0,Room_Type 1,56,2018,6,8,120
INN20951,2,2,Meal Plan 1,0,Room_Type 6,109,2018,10,29,159.9
INN20952,2,0,Not Selected,0,Room_Type 1,102,2018,10,9,108
INN20953,1,0,Meal Plan 1,0,Room_Type 1,86,2017,9,24,87.5
INN20954,1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,28,60
INN20955,2,0,Not Selected,0,Room_Type 1,6,2018,9,15,149
INN20956,2,0,Meal Plan 1,0,Room_Type 4,26,2017,10,17,75
INN20957,2,0,Meal Plan 1,0,Room_Type 1,302,2018,9,16,100
INN20958,2,0,Meal Plan 1,0,Room_Type 1,0,2018,2,25,91
INN20959,1,0,Meal Plan 1,0,Room_Type 1,180,2018,10,10,120
INN20960,2,0,Meal Plan 1,0,Room_Type 1,153,2018,6,4,106.2
INN20961,3,0,Meal Plan 1,0,Room_Type 4,58,2018,5,13,159.3
INN20962,2,0,Meal Plan 2,0,Room_Type 4,81,2018,4,24,110.16
INN20963,2,0,Meal Plan 1,0,Room_Type 1,13,2018,6,5,111.85
INN20964,2,0,Meal Plan 1,0,Room_Type 1,0,2018,8,22,100
INN20965,2,0,Not Selected,0,Room_Type 1,4,2018,12,16,78
INN20966,2,0,Meal Plan 1,0,Room_Type 5,14,2018,10,7,166.25
INN20967,2,0,Not Selected,0,Room_Type 1,115,2018,10,23,98.7
INN20968,1,0,Meal Plan 1,0,Room_Type 1,166,2018,11,1,110
INN20969,2,1,Meal Plan 1,0,Room_Type 5,61,2018,7,18,139.34
INN20970,1,0,Meal Plan 1,0,Room_Type 1,8,2018,12,12,96
INN20971,2,0,Not Selected,0,Room_Type 1,37,2018,12,28,120
INN20972,2,0,Meal Plan 1,0,Room_Type 4,95,2018,5,19,132.6
INN20973,2,0,Meal Plan 1,0,Room_Type 1,56,2018,6,8,120
INN20974,2,0,Not Selected,0,Room_Type 1,135,2018,5,28,101.7
INN20975,2,0,Not Selected,0,Room_Type 1,118,2018,9,17,118.8
INN20976,2,0,Meal Plan 1,0,Room_Type 4,66,2018,9,8,149.4
INN20977,2,0,Meal Plan 2,0,Room_Type 1,36,2017,10,13,112
INN20978,2,1,Meal Plan 1,0,Room_Type 1,46,2018,3,12,59.56
INN20979,2,0,Meal Plan 1,0,Room_Type 1,23,2018,6,17,133.5
INN20980,2,0,Meal Plan 1,0,Room_Type 4,185,2018,12,16,103.5
INN20981,3,0,Meal Plan 1,0,Room_Type 4,3,2018,5,26,137.33
INN20982,2,0,Meal Plan 1,0,Room_Type 4,45,2018,9,5,99.18
INN20983,1,0,Not Selected,0,Room_Type 1,28,2018,11,2,120
INN20984,1,0,Meal Plan 1,1,Room_Type 1,55,2018,3,31,67
INN20985,2,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,109
INN20986,1,0,Meal Plan 1,0,Room_Type 1,1,2018,2,28,60
INN20987,2,0,Meal Plan 1,0,Room_Type 4,119,2018,10,27,104.4
INN20988,2,0,Meal Plan 1,0,Room_Type 1,207,2018,10,4,108.9
INN20989,1,0,Meal Plan 1,0,Room_Type 1,25,2018,9,26,129
INN20990,1,0,Meal Plan 2,0,Room_Type 1,301,2018,7,30,90
INN20991,2,1,Meal Plan 1,1,Room_Type 1,64,2018,9,2,145.5
INN20992,2,0,Meal Plan 1,0,Room_Type 4,184,2018,10,4,122.4
INN20993,1,0,Meal Plan 1,0,Room_Type 1,349,2018,10,4,80
INN20994,2,0,Meal Plan 1,0,Room_Type 1,13,2017,9,20,111.6
INN20995,2,0,Meal Plan 1,1,Room_Type 1,3,2018,1,22,98
INN20996,2,0,Meal Plan 2,0,Room_Type 1,257,2017,7,1,101.5
INN20997,3,0,Meal Plan 1,0,Room_Type 4,10,2018,6,12,169
INN20998,2,0,Meal Plan 1,0,Room_Type 1,173,2017,10,15,89.25
INN20999,2,1,Meal Plan 1,0,Room_Type 7,32,2018,10,29,214.21
INN21000,2,2,Meal Plan 2,0,Room_Type 6,138,2018,7,4,218.03
INN21001,1,0,Meal Plan 1,0,Room_Type 1,188,2018,6,15,130
INN21002,1,0,Meal Plan 1,0,Room_Type 1,276,2018,9,22,95.67
INN21003,2,0,Meal Plan 1,0,Room_Type 1,112,2018,10,10,80.75
INN21004,2,0,Meal Plan 1,0,Room_Type 4,103,2018,9,8,149.4
INN21005,2,0,Meal Plan 1,0,Room_Type 1,177,2018,8,24,93.08
INN21006,2,0,Meal Plan 1,0,Room_Type 1,151,2018,10,23,104.85
INN21007,2,0,Meal Plan 1,0,Room_Type 1,3,2017,7,11,75
INN21008,2,0,Not Selected,0,Room_Type 1,0,2018,10,7,147.6
INN21009,2,0,Meal Plan 1,0,Room_Type 1,75,2018,3,17,80
INN21010,2,0,Meal Plan 1,0,Room_Type 4,43,2018,6,10,140.4
INN21011,2,0,Not Selected,1,Room_Type 1,156,2018,8,21,103.5
INN21012,2,0,Meal Plan 2,0,Room_Type 1,23,2018,1,2,109
INN21013,1,0,Meal Plan 2,0,Room_Type 1,102,2017,10,16,87
INN21014,2,0,Not Selected,0,Room_Type 1,183,2018,10,11,98.1
INN21015,2,0,Meal Plan 1,0,Room_Type 1,37,2018,1,22,0
INN21016,2,0,Meal Plan 1,0,Room_Type 4,12,2018,12,28,125.8
INN21017,2,0,Meal Plan 2,0,Room_Type 1,75,2018,10,30,105
INN21018,2,0,Meal Plan 1,0,Room_Type 2,121,2018,6,30,88.77
INN21019,2,2,Meal Plan 1,0,Room_Type 6,43,2018,10,5,178.2
INN21020,1,0,Meal Plan 2,0,Room_Type 1,3,2017,7,11,72.5
INN21021,2,0,Meal Plan 1,0,Room_Type 1,162,2018,7,1,96.3
INN21022,2,0,Meal Plan 1,0,Room_Type 1,10,2018,3,10,63.58
INN21023,2,0,Meal Plan 1,0,Room_Type 1,237,2018,9,22,87.67
INN21024,2,0,Meal Plan 1,0,Room_Type 4,119,2018,5,27,140.4
INN21025,2,0,Meal Plan 1,0,Room_Type 1,177,2018,6,3,100
INN21026,2,0,Meal Plan 1,0,Room_Type 1,279,2018,10,12,110
INN21027,2,1,Meal Plan 1,0,Room_Type 1,12,2018,2,12,111
INN21028,1,0,Meal Plan 1,0,Room_Type 1,114,2018,7,1,75
INN21029,2,0,Meal Plan 1,0,Room_Type 1,62,2018,9,1,109.8
INN21030,2,0,Not Selected,0,Room_Type 1,151,2018,11,25,79.2
INN21031,1,0,Meal Plan 1,0,Room_Type 1,103,2018,4,19,115
INN21032,2,0,Meal Plan 2,0,Room_Type 1,346,2018,9,13,115
INN21033,2,0,Meal Plan 1,0,Room_Type 1,135,2017,9,14,90
INN21034,2,0,Meal Plan 1,0,Room_Type 1,93,2018,3,17,73.95
INN21035,2,0,Not Selected,0,Room_Type 1,71,2018,11,10,145
INN21036,2,0,Meal Plan 1,0,Room_Type 1,154,2018,8,24,100.8
INN21037,1,0,Meal Plan 2,0,Room_Type 1,257,2017,7,1,80
INN21038,1,0,Meal Plan 1,0,Room_Type 1,17,2017,10,1,73.88
INN21039,2,0,Not Selected,0,Room_Type 1,49,2018,7,11,93.15
INN21040,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,2,97
INN21041,2,2,Meal Plan 1,0,Room_Type 6,140,2018,12,27,140.98
INN21042,2,0,Meal Plan 1,0,Room_Type 4,21,2018,10,10,164
INN21043,2,0,Not Selected,0,Room_Type 1,76,2018,11,11,79.2
INN21044,2,0,Meal Plan 1,0,Room_Type 4,34,2017,11,1,60
INN21045,2,0,Meal Plan 1,0,Room_Type 2,256,2018,8,7,96.25
INN21046,2,0,Meal Plan 1,1,Room_Type 1,19,2017,12,5,122
INN21047,2,0,Not Selected,0,Room_Type 1,115,2018,10,13,108
INN21048,2,1,Meal Plan 1,0,Room_Type 1,82,2018,8,7,134.1
INN21049,3,0,Meal Plan 1,0,Room_Type 4,141,2018,9,23,163.8
INN21050,2,0,Not Selected,0,Room_Type 1,21,2018,9,12,89
INN21051,2,0,Meal Plan 1,0,Room_Type 4,27,2018,5,18,156
INN21052,2,0,Meal Plan 1,1,Room_Type 1,78,2018,7,12,114.3
INN21053,1,0,Meal Plan 1,0,Room_Type 5,0,2017,8,26,0
INN21054,2,0,Meal Plan 1,1,Room_Type 4,121,2018,5,16,123.3
INN21055,2,0,Not Selected,0,Room_Type 1,3,2018,12,21,67.57
INN21056,2,0,Meal Plan 1,0,Room_Type 1,28,2018,10,3,133.75
INN21057,2,0,Meal Plan 1,0,Room_Type 1,23,2018,3,5,65.75
INN21058,2,2,Meal Plan 1,0,Room_Type 2,50,2018,5,14,241.59
INN21059,1,0,Meal Plan 1,0,Room_Type 1,71,2018,6,14,120
INN21060,2,0,Not Selected,0,Room_Type 1,130,2018,5,30,116.1
INN21061,2,0,Meal Plan 1,0,Room_Type 1,83,2018,6,3,123.9
INN21062,1,0,Not Selected,0,Room_Type 1,25,2018,9,9,106.2
INN21063,2,0,Not Selected,0,Room_Type 1,54,2018,9,18,125.1
INN21064,2,0,Meal Plan 1,0,Room_Type 1,0,2018,5,31,105.75
INN21065,2,0,Meal Plan 1,0,Room_Type 1,301,2018,11,18,52
INN21066,2,0,Meal Plan 1,0,Room_Type 1,180,2018,10,1,108.9
INN21067,2,0,Meal Plan 2,0,Room_Type 1,72,2017,9,18,108
INN21068,2,0,Meal Plan 2,0,Room_Type 1,256,2018,6,15,115
INN21069,2,0,Meal Plan 2,0,Room_Type 1,74,2017,9,18,101.5
